sale_id,customer_id,product_id,date_id,quantity,total_amount,discount
2580,8,55,20230416,5,306.79,58.2901
2581,276,96,20231130,2,748.06,14.9612
2582,756,57,20231214,5,761.13,205.5051
2583,949,23,20230514,8,233.02,18.6416
2584,264,33,20230709,8,392.56,43.1816
2585,12,97,20231125,4,234.23,46.846000000000004
2586,455,40,20230502,7,269.4,43.104
2587,519,74,20231019,8,612.13,146.91119999999998
2588,660,23,20230203,1,430.65,21.5325
2589,318,94,20231127,1,392.63,27.4841
2590,331,52,20230620,4,165.79,8.2895
2591,299,62,20230604,7,503.17,65.41210000000001
2592,194,35,20231201,5,330.31,52.8496
2593,129,64,20230419,4,384.2,46.104
2594,582,33,20230623,4,826.98,215.0148
2595,379,85,20230710,4,472.47,103.94340000000001
2596,23,31,20230804,1,558.14,139.535
2597,846,85,20230727,8,892.47,35.6988
2598,471,44,20230905,10,482.51,135.1028
2599,910,57,20230913,1,345.87,27.669600000000003
2600,575,100,20231030,4,944.6,18.892
2601,222,100,20230602,5,892.28,44.614000000000004
2602,751,1,20230326,3,780.71,163.94910000000002
2603,310,35,20230205,3,888.19,97.7009
2604,534,36,20230102,9,731.6,139.00400000000002
2605,562,68,20230712,10,992.27,79.3816
2606,860,27,20230103,5,355.54,92.44040000000001
2607,254,16,20231231,1,253.99,20.319200000000002
2608,673,6,20230503,4,133.78,26.756
2609,870,87,20230129,6,280.48,39.26720000000001
2610,476,43,20231117,6,739.81,184.9525
2611,185,42,20230901,1,626.24,93.93599999999999
2612,954,89,20230718,5,572.67,62.9937
2613,240,25,20230528,4,730.46,7.304600000000001
2614,880,87,20230703,5,445.14,40.062599999999996
2615,690,2,20230624,3,845.38,135.2608
2616,908,85,20230330,9,883.49,70.67920000000001
2617,879,86,20230513,10,573.44,143.36
2618,681,66,20231203,6,875.0,262.5
2619,257,62,20231226,3,357.78,71.556
2620,399,59,20230528,6,314.41,50.305600000000005
2621,477,21,20230920,4,568.21,56.821000000000005
2622,637,76,20230223,8,536.18,26.808999999999997
2623,167,39,20231122,1,950.33,104.53630000000001
2624,60,75,20231111,3,210.91,31.636499999999998
2625,985,28,20231029,10,874.42,69.9536
2626,570,79,20230822,1,293.58,76.3308
2627,908,85,20230922,2,370.32,11.109599999999999
2628,988,27,20230923,7,824.45,41.222500000000004
2629,192,69,20230309,9,630.19,107.13230000000001
2630,390,52,20231209,4,760.45,174.9035
2631,28,79,20230813,9,214.86,60.16080000000001
2632,201,93,20230418,2,801.57,40.078500000000005
2633,158,91,20230128,2,436.37,26.182199999999998
2634,375,39,20231026,4,631.05,176.69400000000002
2635,193,89,20231020,5,852.0,204.48
2636,959,25,20230129,7,931.28,46.564
2637,841,73,20231104,2,624.3,18.729
2638,950,4,20230124,5,37.59,6.014400000000001
2639,845,37,20230516,4,295.88,8.8764
2640,571,89,20230112,2,286.55,5.731000000000001
2641,845,16,20230827,4,833.57,133.37120000000002
2642,508,58,20230319,10,47.24,6.1412
2643,516,74,20230718,8,679.0,169.75
2644,339,94,20231111,5,748.87,194.7062
2645,8,17,20230604,3,300.56,21.0392
2646,574,74,20230916,7,420.39,92.4858
2647,271,66,20230928,1,153.9,32.319
2648,284,17,20231107,5,408.96,8.1792
2649,127,49,20230302,5,488.82,102.6522
2650,559,43,20230609,2,152.76,35.1348
2651,23,67,20230519,6,598.5,23.94
2652,560,7,20230125,1,400.95,88.209
2653,907,47,20231229,3,74.39,1.4878
2654,163,80,20230802,6,563.6,61.996
2655,608,2,20230529,1,300.67,66.1474
2656,9,67,20230430,9,908.06,45.403
2657,119,53,20230825,5,854.63,111.1019
2658,547,5,20231225,8,533.98,21.3592
2659,895,4,20231209,10,393.76,47.2512
2660,761,76,20231007,3,837.03,50.221799999999995
2661,944,10,20230809,6,63.74,12.748000000000001
2662,622,6,20230519,4,687.38,68.738
2663,443,38,20230518,9,246.57,51.7797
2664,339,61,20230211,5,420.31,88.2651
2665,817,52,20230424,9,269.0,21.52
2666,805,82,20230227,1,285.12,57.024
2667,49,28,20230905,6,302.06,78.5356
2668,481,12,20230923,3,961.65,134.631
2669,927,49,20230826,3,737.29,125.33930000000001
2670,221,70,20230207,9,124.43,21.153100000000002
2671,179,18,20230823,9,770.05,154.01
2672,949,28,20230901,7,373.65,89.67599999999999
2673,979,6,20230816,1,897.32,161.51760000000002
2674,138,53,20231022,3,138.38,12.454199999999998
2675,568,21,20230929,8,971.53,223.4519
2676,520,91,20231213,8,828.97,157.5043
2677,236,46,20230920,3,375.9,67.66199999999999
2678,845,71,20230406,5,345.82,13.8328
2679,846,42,20231019,2,889.25,53.355
2680,552,29,20230515,6,225.42,4.5084
2681,669,45,20231024,4,617.77,185.331
2682,65,99,20231009,2,612.83,183.84900000000002
2683,709,73,20230321,4,155.86,1.5586000000000002
2684,473,45,20230902,2,942.43,37.6972
2685,540,60,20230603,9,167.38,33.476
2686,184,18,20231028,4,450.75,13.522499999999999
2687,625,68,20230603,2,183.36,1.8336000000000001
2688,173,42,20231224,8,136.93,30.1246
2689,923,93,20231210,3,343.91,27.512800000000002
2690,996,94,20231007,3,99.0,22.77
2691,701,72,20230817,10,856.56,248.40239999999997
2692,115,6,20231014,7,68.26,17.065
2693,888,14,20230202,6,681.9,88.647
2694,494,26,20230425,5,160.29,11.2203
2695,10,89,20230626,9,203.05,58.8845
2696,876,7,20231206,5,248.64,44.755199999999995
2697,111,2,20230613,1,520.39,57.2429
2698,124,7,20230112,3,877.15,166.6585
2699,266,80,20231216,2,977.22,29.3166
2700,242,100,20230824,5,834.53,58.417100000000005
2701,834,36,20230528,7,102.68,3.0804
2702,58,28,20230126,8,170.46,30.6828
2703,463,100,20230625,10,820.82,32.832800000000006
2704,738,97,20230920,3,303.84,33.422399999999996
2705,959,61,20230805,6,865.86,51.9516
2706,914,55,20231221,2,593.94,160.36380000000003
2707,722,71,20231001,8,486.94,63.3022
2708,594,57,20230103,10,522.13,5.2213
2709,6,30,20231010,4,700.91,147.19109999999998
2710,49,16,20230120,3,985.89,88.7301
2711,738,99,20231113,3,479.6,105.512
2712,115,31,20231124,2,666.42,39.9852
2713,361,89,20230511,3,968.86,155.01760000000002
2714,158,86,20230925,7,143.05,28.610000000000003
2715,170,49,20230210,3,405.05,117.4645
2716,446,6,20231128,7,692.84,6.928400000000001
2717,782,40,20231221,9,553.94,88.63040000000001
2718,201,41,20230315,2,958.78,172.5804
2719,931,79,20230304,6,765.4,176.042
2720,666,75,20230528,4,414.2,33.136
2721,213,37,20230224,2,386.64,38.664
2722,720,86,20230504,9,829.99,199.1976
2723,252,67,20230502,1,809.94,137.68980000000002
2724,211,78,20230715,2,333.68,86.7568
2725,857,36,20230523,10,214.25,32.137499999999996
2726,287,37,20230722,2,765.16,168.3352
2727,51,20,20231219,5,717.89,201.00920000000002
2728,393,87,20230521,2,615.85,153.9625
2729,323,92,20230201,3,239.57,35.9355
2730,90,60,20230420,3,921.13,211.8599
2731,4,35,20230703,5,293.11,52.7598
2732,590,8,20230330,9,233.71,25.7081
2733,515,94,20230915,8,403.17,92.7291
2734,362,91,20230308,3,145.87,13.1283
2735,583,54,20230903,4,424.84,114.7068
2736,184,87,20231105,9,774.15,139.34699999999998
2737,643,5,20231015,4,912.86,136.929
2738,101,66,20230526,10,498.27,14.948099999999998
2739,191,10,20230518,5,397.67,19.8835
2740,816,13,20230621,10,631.71,113.7078
2741,489,93,20230529,9,383.32,57.498
2742,411,65,20231223,6,360.77,57.7232
2743,359,25,20230329,7,780.95,78.09500000000001
2744,320,38,20230314,4,749.17,29.9668
2745,109,73,20230706,7,971.46,19.4292
2746,570,37,20230801,5,937.62,178.1478
2747,235,13,20230225,6,714.36,157.1592
2748,778,10,20230318,6,700.88,63.0792
2749,438,90,20231108,3,272.54,76.31120000000001
2750,291,100,20231123,2,384.84,30.7872
2751,883,17,20230516,7,328.96,55.9232
2752,181,16,20231002,1,135.08,17.5604
2753,512,93,20230120,2,951.84,38.0736
2754,983,79,20230204,2,972.56,38.9024
2755,282,16,20230603,7,316.98,50.716800000000006
2756,662,96,20230503,5,973.08,243.27
2757,57,89,20230513,4,762.67,183.0408
2758,130,11,20230603,5,927.52,259.7056
2759,646,32,20230629,7,800.57,96.0684
2760,212,66,20230309,6,418.98,37.7082
2761,374,66,20230420,7,434.28,34.742399999999996
2762,237,11,20230926,3,895.27,71.6216
2763,210,80,20230709,7,27.48,6.0456
2764,863,82,20230108,10,719.09,107.8635
2765,416,29,20230808,1,394.33,82.8093
2766,690,33,20230114,3,946.38,47.319
2767,294,30,20230921,6,33.92,3.7312000000000003
2768,403,67,20231019,7,525.79,15.773699999999998
2769,446,80,20230810,9,451.59,31.6113
2770,22,30,20230225,8,635.83,184.3907
2771,667,71,20230928,8,358.01,82.3423
2772,847,24,20230517,2,911.0,182.20000000000002
2773,550,94,20230904,7,139.67,18.1571
2774,85,13,20231114,5,194.16,54.3648
2775,742,8,20230830,7,136.49,27.298000000000002
2776,39,51,20230826,4,777.7,46.662
2777,869,43,20231122,3,164.64,39.5136
2778,97,35,20230920,9,523.52,136.1152
2779,582,72,20230924,9,187.61,48.778600000000004
2780,328,54,20230304,1,306.55,21.458500000000004
2781,276,13,20230923,4,881.49,246.8172
2782,916,28,20230424,9,951.11,28.5333
2783,874,64,20230620,9,547.03,158.63869999999997
2784,67,13,20230630,8,178.25,48.127500000000005
2785,56,5,20231112,10,537.01,134.2525
2786,410,99,20230717,5,884.25,88.42500000000001
2787,607,5,20231118,10,781.67,101.6171
2788,199,88,20230406,3,327.06,3.2706
2789,825,93,20231023,8,961.08,172.9944
2790,526,34,20230406,2,911.07,264.2103
2791,303,62,20231219,3,620.48,105.48160000000001
2792,624,6,20230402,10,935.96,233.99
2793,179,90,20231025,2,493.95,69.153
2794,968,37,20230327,1,196.68,39.336000000000006
2795,606,100,20231104,9,542.53,81.3795
2796,29,60,20230429,2,325.01,52.001599999999996
2797,54,45,20230208,1,471.13,84.8034
2798,28,40,20230819,8,427.57,59.85980000000001
2799,609,20,20230805,10,58.81,12.9382
2800,721,12,20231030,5,817.21,220.64670000000004
2801,431,7,20230526,6,725.33,159.57260000000002
2802,957,75,20230512,5,665.03,139.6563
2803,670,13,20230429,5,292.69,38.0497
2804,124,99,20230918,6,258.77,51.754
2805,495,24,20230213,7,790.6,102.778
2806,138,4,20231110,10,201.09,48.2616
2807,531,40,20230716,6,280.99,50.5782
2808,742,12,20230402,7,33.79,3.7169
2809,913,4,20230420,8,410.66,16.4264
2810,660,20,20230718,8,443.35,48.7685
2811,501,95,20231228,1,636.37,25.454800000000002
2812,634,6,20230303,6,549.95,109.99000000000001
2813,89,57,20230617,7,302.44,15.122
2814,461,6,20230620,2,81.13,24.339
2815,571,90,20230331,3,792.11,15.8422
2816,646,98,20230702,6,32.97,9.891
2817,120,82,20230530,10,755.49,7.5549
2818,356,71,20230614,1,538.41,156.13889999999998
2819,111,66,20230717,5,220.46,24.250600000000002
2820,646,37,20231203,4,902.56,243.6912
2821,948,11,20231231,2,200.8,26.104000000000003
2822,498,8,20230604,9,678.23,27.1292
2823,80,11,20230208,6,848.63,59.40410000000001
2824,785,47,20230621,8,97.3,1.946
2825,317,31,20230816,8,582.69,139.84560000000002
2826,969,33,20231222,9,508.04,71.1256
2827,277,55,20230927,3,329.49,49.4235
2828,627,64,20230301,6,800.23,104.02990000000001
2829,979,45,20230217,9,71.33,17.8325
2830,413,43,20230302,5,345.03,48.3042
2831,644,50,20231122,6,51.49,4.6341
2832,964,77,20231227,5,358.02,25.061400000000003
2833,831,13,20231209,1,699.4,62.946
2834,765,53,20230928,9,488.71,14.661299999999999
2835,869,61,20230101,10,817.21,81.721
2836,965,90,20231013,2,236.44,21.2796
2837,228,19,20230223,2,381.6,41.976000000000006
2838,416,52,20230330,10,670.19,33.5095
2839,989,59,20230514,8,980.45,68.6315
2840,248,34,20230822,10,485.17,33.96190000000001
2841,93,98,20230302,1,930.46,65.13220000000001
2842,864,7,20230329,4,784.55,211.8285
2843,641,66,20231003,6,223.75,53.699999999999996
2844,198,47,20230623,3,782.88,164.4048
2845,964,98,20231008,5,555.16,49.9644
2846,644,55,20230826,8,898.16,98.7976
2847,432,91,20231231,3,547.31,158.71989999999997
2848,452,95,20230320,9,530.74,95.5332
2849,564,85,20230319,2,425.84,38.325599999999994
2850,155,36,20230908,4,391.33,54.7862
2851,231,74,20230629,5,826.53,123.97949999999999
2852,270,11,20230123,4,165.6,6.624
2853,139,16,20230813,1,254.53,30.543599999999998
2854,618,94,20230426,6,469.75,75.16
2855,319,23,20230804,9,473.64,127.8828
2856,146,81,20230406,10,460.79,13.8237
2857,375,95,20230129,1,274.99,41.2485
2858,912,38,20230416,10,854.82,136.77120000000002
2859,488,55,20231126,10,921.65,55.299
2860,474,6,20231019,8,432.6,69.21600000000001
2861,379,71,20230209,2,976.76,29.302799999999998
2862,520,90,20230209,8,363.26,65.3868
2863,324,25,20230727,5,42.98,2.149
2864,667,84,20230219,10,32.3,9.366999999999999
2865,78,20,20230915,3,932.44,111.89280000000001
2866,446,24,20230717,10,342.32,58.1944
2867,431,86,20230203,4,984.56,9.8456
2868,543,9,20231110,4,128.03,7.6818
2869,929,26,20230509,5,287.85,11.514000000000001
2870,497,62,20231129,7,984.79,128.0227
2871,981,66,20230903,1,639.01,140.5822
2872,641,23,20230925,4,441.07,74.98190000000001
2873,389,68,20230228,10,708.64,77.9504
2874,102,8,20230715,3,770.93,15.4186
2875,416,63,20231004,5,704.06,197.1368
2876,171,9,20231213,1,960.78,9.6078
2877,143,80,20230215,8,490.05,63.706500000000005
2878,270,55,20230214,7,269.96,35.0948
2879,456,58,20230915,1,754.71,37.7355
2880,412,8,20230801,5,733.65,139.3935
2881,352,11,20231218,2,536.27,64.35239999999999
2882,18,62,20230726,2,227.97,31.915800000000004
2883,164,17,20230522,10,465.03,51.153299999999994
2884,367,53,20230316,10,697.5,153.45
2885,630,20,20230419,10,381.49,68.6682
2886,431,63,20230201,6,812.76,24.3828
2887,135,52,20230104,3,302.74,63.5754
2888,38,13,20231218,1,807.39,193.7736
2889,338,92,20230627,1,222.78,8.911200000000001
2890,975,90,20230421,5,942.63,9.4263
2891,104,85,20230609,5,836.1,167.22000000000003
2892,663,3,20230602,9,636.84,184.68359999999998
2893,374,76,20230107,9,109.62,5.481000000000001
2894,48,81,20230320,5,54.31,7.603400000000001
2895,305,72,20231218,6,976.4,214.808
2896,404,61,20231001,7,743.84,215.71359999999999
2897,849,41,20231227,7,612.07,18.3621
2898,482,49,20230307,5,308.0,73.92
2899,329,34,20230723,3,925.43,157.3231
2900,182,49,20230226,4,73.73,14.008700000000001
2901,534,29,20230522,8,794.96,79.49600000000001
2902,904,99,20231020,6,110.57,19.9026
2903,79,17,20230617,8,355.79,67.6001
2904,948,89,20230109,2,258.45,7.753499999999999
2905,65,52,20230126,10,139.09,4.1727
2906,109,69,20230513,8,945.44,47.272000000000006
2907,2,78,20230924,10,803.44,96.4128
2908,919,45,20231118,3,54.5,4.36
2909,166,100,20231006,9,576.08,40.32560000000001
2910,793,94,20230322,5,151.37,43.8973
2911,862,58,20230401,7,44.3,11.075
2912,431,17,20230104,5,774.41,7.7440999999999995
2913,617,15,20230412,10,207.52,41.504000000000005
2914,365,40,20230605,10,656.28,144.3816
2915,134,9,20230930,4,399.88,67.9796
2916,735,40,20230723,2,791.25,142.42499999999998
2917,193,13,20230718,3,190.21,13.314700000000002
2918,686,76,20230716,10,885.76,44.288000000000004
2919,186,74,20230820,6,795.8,214.866
2920,14,23,20230817,4,681.61,40.8966
2921,150,79,20230705,8,176.34,29.977800000000002
2922,11,32,20230416,8,580.03,81.2042
2923,972,1,20230713,1,706.26,98.8764
2924,70,53,20230320,8,21.57,4.9611
2925,259,85,20231222,8,386.67,34.8003
2926,602,63,20230206,9,954.54,28.6362
2927,973,44,20231231,9,317.39,31.739
2928,692,39,20231215,4,653.28,182.91840000000002
2929,486,55,20231001,8,372.32,11.169599999999999
2930,388,23,20230519,8,605.99,133.3178
2931,97,30,20230627,3,283.63,53.8897
2932,980,60,20231205,2,343.93,34.393
2933,239,85,20230211,6,657.46,78.8952
2934,299,26,20230209,9,759.58,30.383200000000002
2935,682,50,20230127,5,798.88,231.6752
2936,424,13,20230616,1,662.13,165.5325
2937,620,26,20230919,1,287.75,40.285000000000004
2938,752,74,20230724,8,134.66,5.3864
2939,514,89,20231026,2,228.96,48.0816
2940,970,22,20230301,1,285.16,62.735200000000006
2941,879,57,20231114,4,924.88,175.7272
2942,697,19,20230726,3,922.41,83.01689999999999
2943,632,46,20230715,4,572.63,68.7156
2944,891,14,20230313,8,711.71,149.4591
2945,709,88,20230630,5,505.93,126.4825
2946,513,93,20230217,7,312.69,90.6801
2947,548,11,20230217,1,525.1,120.77300000000001
2948,605,84,20231024,5,244.43,21.9987
2949,635,82,20230131,9,120.58,25.3218
2950,342,80,20230428,8,480.68,24.034000000000002
2951,416,87,20230211,7,827.05,99.246
2952,489,56,20230728,9,96.89,16.471300000000003
2953,496,57,20230221,7,444.04,48.8444
2954,619,42,20230127,1,323.25,6.465
2955,828,5,20230514,2,327.95,91.82600000000001
2956,84,51,20230305,1,594.53,136.7419
2957,759,65,20230811,10,912.2,182.44000000000003
2958,418,74,20231024,3,272.82,32.7384
2959,576,29,20230501,4,323.54,74.41420000000001
2960,311,34,20230420,3,913.18,200.8996
2961,99,1,20230407,5,608.24,152.06
2962,139,61,20231122,9,588.29,11.765799999999999
2963,613,100,20230318,1,629.98,151.1952
2964,272,96,20230919,9,724.83,188.4558
2965,100,92,20230914,9,747.86,52.35020000000001
2966,778,6,20230320,1,20.13,1.8116999999999999
2967,603,49,20230210,10,570.49,102.6882
2968,426,67,20230823,3,859.88,0.0
2969,431,34,20230923,4,826.68,223.2036
2970,223,98,20230817,10,242.0,21.779999999999998
2971,39,69,20230622,3,997.91,39.9164
2972,359,99,20231001,6,557.44,161.6576
2973,615,93,20230416,3,41.17,6.998900000000001
2974,269,9,20231022,7,137.27,38.43560000000001
2975,591,90,20230524,2,778.47,124.55520000000001
2976,613,41,20230409,10,407.96,61.193999999999996
2977,362,90,20231209,8,211.36,2.1136000000000004
2978,786,55,20230330,4,557.47,33.4482
2979,299,87,20230825,6,175.68,0.0
2980,797,44,20231024,10,750.05,187.5125
2981,238,87,20230429,3,473.57,47.357
2982,672,17,20231109,2,552.99,66.3588
2983,359,26,20230110,2,937.57,65.6299
2984,196,35,20230520,8,941.84,160.11280000000002
2985,638,59,20231010,7,209.26,4.1852
2986,718,14,20231030,10,969.2,261.684
2987,137,89,20231102,6,394.63,43.4093
2988,904,5,20230319,7,632.7,120.21300000000001
2989,714,56,20230728,7,908.08,81.7272
2990,576,92,20231015,3,155.69,15.569
2991,617,96,20230319,8,247.82,29.7384
2992,225,35,20230811,2,551.75,5.5175
2993,494,59,20230124,5,568.01,164.72289999999998
2994,60,73,20230317,7,954.94,9.5494
2995,472,13,20230306,10,84.94,20.3856
2996,811,62,20231124,1,21.23,2.9722000000000004
2997,876,68,20230417,3,797.98,71.8182
2998,583,25,20230516,3,867.81,234.3087
2999,45,90,20231023,5,371.32,63.1244
3000,392,21,20230304,9,625.48,31.274
3001,283,95,20231219,10,633.54,44.3478
3002,860,89,20230701,9,521.73,41.738400000000006
3003,279,97,20231015,8,447.7,26.862
3004,432,41,20230403,10,956.05,219.8915
3005,447,14,20230124,8,902.89,9.0289
3006,277,44,20230313,7,580.86,104.5548
3007,989,50,20230405,1,494.63,118.71119999999999
3008,820,10,20231028,4,615.9,110.862
3009,978,91,20231205,2,875.97,262.791
3010,810,73,20230421,4,734.15,95.4395
3011,823,3,20231203,4,912.18,191.5578
3012,617,63,20230816,5,105.42,0.0
3013,784,2,20230403,3,247.83,52.0443
3014,801,59,20231017,8,667.45,193.5605
3015,550,60,20230203,2,605.17,121.03399999999999
3016,530,71,20230530,2,155.52,17.107200000000002
3017,371,18,20230114,6,821.35,73.9215
3018,372,11,20231125,7,247.4,44.532
3019,729,6,20230501,1,940.04,112.80479999999999
3020,939,89,20230119,9,496.31,129.0406
3021,758,18,20230517,10,841.11,218.6886
3022,400,16,20230202,7,516.38,129.095
3023,850,4,20230804,10,249.38,29.9256
3024,289,22,20230803,4,432.32,125.37279999999998
3025,465,14,20230222,6,797.46,95.6952
3026,81,41,20230604,10,200.8,42.168
3027,305,88,20231202,7,681.27,197.5683
3028,705,94,20230912,7,792.39,182.24970000000002
3029,961,88,20230715,3,710.64,213.19199999999998
3030,461,18,20230206,8,59.14,0.0
3031,608,89,20230623,9,55.94,11.188
3032,807,5,20230610,6,124.15,19.864
3033,787,50,20231022,3,361.55,7.231000000000001
3034,702,28,20230403,4,942.44,94.24400000000001
3035,987,77,20230711,8,171.11,8.5555
3036,838,1,20231214,6,122.35,35.4815
3037,135,82,20230622,4,941.25,131.775
3038,989,64,20231003,8,101.71,3.0513
3039,816,99,20231126,5,665.13,0.0
3040,950,17,20231117,7,423.93,21.1965
3041,616,80,20230713,5,174.62,13.9696
3042,102,94,20230522,7,937.3,149.968
3043,998,10,20230106,9,646.35,84.02550000000001
3044,669,100,20230911,5,557.14,144.8564
3045,456,59,20230120,4,676.67,155.6341
3046,178,73,20231031,3,201.95,44.428999999999995
3047,54,46,20230218,5,929.3,55.757999999999996
3048,660,26,20230103,2,904.09,271.227
3049,857,91,20230403,4,931.8,167.724
3050,801,55,20231229,7,694.11,201.2919
3051,678,22,20230118,7,721.45,93.78850000000001
3052,855,18,20231214,1,770.77,169.5694
3053,579,4,20230910,10,168.3,43.758
3054,76,33,20230501,1,519.23,77.8845
3055,977,65,20230103,1,843.81,42.1905
3056,768,77,20230610,10,837.29,33.4916
3057,948,61,20230906,9,669.14,180.6678
3058,353,39,20230504,8,162.33,17.8563
3059,626,95,20231217,5,812.68,146.2824
3060,361,41,20230219,8,65.42,2.6168
3061,119,37,20231026,8,381.81,15.272400000000001
3062,255,10,20230520,5,643.57,83.6641
3063,305,88,20230909,2,676.86,182.75220000000002
3064,180,56,20230521,10,935.09,224.4216
3065,844,43,20231027,9,677.4,67.74
3066,592,9,20231005,6,114.16,9.1328
3067,545,82,20230313,8,676.4,94.69600000000001
3068,345,16,20231022,4,727.73,174.6552
3069,854,52,20231029,6,123.77,24.754
3070,379,59,20230520,4,657.3,72.303
3071,126,72,20230406,4,880.53,255.35369999999998
3072,622,39,20230325,7,99.71,24.9275
3073,135,91,20230114,4,709.02,42.541199999999996
3074,393,53,20230905,9,239.19,11.9595
3075,268,49,20230107,7,914.97,64.04790000000001
3076,4,64,20230206,5,914.61,128.0454
3077,299,67,20230820,5,750.04,90.00479999999999
3078,472,69,20230427,7,805.18,241.55399999999997
3079,975,6,20230703,8,876.3,192.786
3080,857,62,20230625,3,807.03,24.2109
3081,284,83,20230701,1,142.93,12.8637
3082,742,70,20230610,7,55.04,4.4032
3083,907,94,20231229,8,513.64,61.636799999999994
3084,778,8,20230808,8,170.79,37.5738
3085,149,91,20231218,2,436.53,96.03659999999999
3086,804,19,20230817,4,819.54,147.51719999999997
3087,874,32,20230205,6,107.08,28.9116
3088,820,78,20231112,8,442.89,88.578
3089,638,59,20230104,10,754.02,7.5402
3090,684,85,20230217,1,677.92,142.36319999999998
3091,266,100,20231007,7,869.8,113.074
3092,397,23,20230313,9,751.11,150.222
3093,601,38,20230325,1,665.13,6.6513
3094,311,61,20230823,9,776.26,23.287799999999997
3095,384,94,20230925,2,779.04,155.808
3096,986,58,20230525,4,745.58,52.19060000000001
3097,862,75,20230611,2,751.71,0.0
3098,380,56,20230707,7,223.6,2.236
3099,412,98,20230714,4,276.68,63.6364
3100,5,46,20230924,2,793.82,230.2078
3101,540,33,20231024,10,612.15,110.187
3102,167,71,20230102,6,269.51,24.255899999999997
3103,954,54,20231023,2,849.95,161.4905
3104,52,10,20230124,2,668.14,53.4512
3105,842,2,20230123,2,552.78,138.195
3106,302,1,20230307,7,262.29,62.949600000000004
3107,137,42,20231114,4,623.75,99.8
3108,743,26,20230908,6,373.59,82.18979999999999
3109,96,15,20231021,8,513.65,66.7745
3110,331,49,20231028,7,90.67,24.480900000000002
3111,428,73,20230207,2,684.67,136.934
3112,39,16,20230510,7,226.68,38.5356
3113,733,60,20230709,9,234.52,23.452
3114,390,57,20230916,4,122.04,31.730400000000003
3115,878,69,20230106,5,516.87,62.0244
3116,21,84,20230217,5,623.33,186.999
3117,218,85,20230422,8,876.01,254.04289999999997
3118,559,40,20230914,9,360.81,54.1215
3119,741,39,20230228,4,979.3,293.78999999999996
3120,911,22,20231012,8,405.15,48.617999999999995
3121,782,22,20230715,10,754.56,173.5488
3122,788,74,20231213,1,740.75,170.3725
3123,386,24,20230920,7,381.0,22.86
3124,501,80,20230902,4,110.28,26.4672
3125,418,58,20231117,9,141.64,15.5804
3126,701,7,20230317,8,652.86,32.643
3127,379,37,20230607,8,985.98,19.7196
3128,174,28,20230607,10,433.66,86.73200000000001
3129,952,36,20230923,3,828.15,198.756
3130,743,98,20230627,1,170.02,5.1006
3131,898,92,20230724,5,920.73,18.4146
3132,79,11,20231122,8,655.39,6.5539
3133,826,99,20230221,9,30.75,0.9225
3134,151,50,20231120,6,884.66,230.0116
3135,663,19,20231212,6,582.44,168.9076
3136,805,56,20230429,5,588.17,0.0
3137,928,83,20230610,2,887.7,53.262
3138,791,20,20230610,9,982.99,127.7887
3139,830,54,20230523,4,999.41,229.86430000000001
3140,813,68,20230831,10,585.57,117.11400000000002
3141,556,81,20230905,4,847.26,254.178
3142,340,68,20230422,6,487.33,9.746599999999999
3143,385,58,20230525,10,540.43,43.234399999999994
3144,786,78,20230217,7,694.31,83.31719999999999
3145,275,81,20230917,8,310.82,0.0
3146,794,64,20231220,2,552.11,149.0697
3147,377,39,20230607,4,831.89,66.5512
3148,935,43,20230728,7,604.38,139.00740000000002
3149,339,19,20230903,6,183.97,18.397000000000002
3150,995,25,20231110,6,578.43,28.921499999999998
3151,756,7,20230115,3,341.2,78.476
3152,84,94,20231124,1,718.74,64.6866
3153,440,75,20230131,6,688.3,192.72400000000002
3154,316,69,20230214,8,137.63,11.0104
3155,165,45,20230627,6,666.83,166.7075
3156,620,17,20230727,1,744.94,201.13380000000004
3157,746,79,20230520,5,517.34,62.0808
3158,541,86,20231028,7,606.49,66.7139
3159,191,28,20230913,6,796.92,231.10679999999996
3160,809,86,20230116,7,928.58,74.2864
3161,282,44,20230201,1,397.79,87.5138
3162,617,11,20230307,6,267.01,0.0
3163,328,59,20230207,5,600.6,138.138
3164,944,100,20230301,9,904.0,216.95999999999998
3165,593,74,20231123,4,882.41,132.36149999999998
3166,992,84,20231112,6,573.56,28.677999999999997
3167,289,90,20230904,3,735.3,66.17699999999999
3168,620,26,20230614,2,806.55,161.31
3169,168,41,20231201,8,573.63,137.6712
3170,54,67,20230919,4,581.99,64.0189
3171,719,92,20231219,1,861.54,206.7696
3172,868,88,20230421,8,115.66,15.0358
3173,399,92,20230416,3,195.59,43.0298
3174,2,11,20230306,1,747.0,112.05
3175,153,29,20230415,6,489.09,136.9452
3176,218,67,20230414,7,41.0,2.0500000000000003
3177,105,19,20230104,4,860.86,258.258
3178,66,97,20230112,7,47.16,11.79
3179,654,8,20230207,9,360.44,68.4836
3180,666,47,20230325,5,713.52,164.1096
3181,455,68,20230213,5,990.79,118.89479999999999
3182,334,29,20230302,4,25.87,6.2088
3183,78,19,20230106,6,317.44,28.569599999999998
3184,192,29,20230429,9,414.5,16.580000000000002
3185,666,9,20230921,10,858.15,68.652
3186,836,78,20231122,10,538.21,118.40620000000001
3187,118,3,20231025,9,562.41,73.1133
3188,118,5,20230811,1,464.63,97.5723
3189,264,24,20230418,2,933.41,28.002299999999998
3190,511,30,20230324,6,507.65,86.3005
